Model,EcoLvl3,Category,Trt_Type_Sub,Treatment_count,MR_trt_comp,LDCpointID,DateVisited,ProjectKey,PrimaryKey,Trt_Type_Major,recent_trt_count,FirePolyID,USGS_Assigned_ID,MR_wildfire,Fire_freq,Fire_freq_post_trt,EcoLvl1,NA_L1KEY,EcoLvl2,NA_L2KEY,NA_L3KEY,MLRARSYM,MLRA_name,horizontal_flux_total_MD,ln_q,n_CETWI,CETWI,sandtotal_0_cm,BareSoil_FH,TotalFoliarCover,ForbCover_AH,GramCover_AH,ShrubCover_AH,Gap100plus,trt_binary,distance,weights,subclass,trt_control,BareSoil_FH_scaled,TotalFoliarCover_scaled,ForbCover_AH_scaled,GramCover_AH_scaled,ShrubCover_AH_scaled,Gap100plus_scaled,CETWI_scaled,sandtotal_0_cm_scaled
29,Central Basin and Range,"Control, post-burn",,1375,,34430,2014-04-22,BLM_AIM,12072516551764102014-09-01,,1,2856,98374,2012-10-04,2,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.5  Central Basin and Range,24,Humboldt Basin and Range Area,236.1422491,5.464434373868264,1,491,55,68,18.6666666666667,0,18.6666666666667,0,57.489999999999995,0,0.07941945265138062,0.925,45,Post-burn control,1.9815312862077137,-0.9877748345434433,-0.9231824795519645,-0.3121813917719926,-0.6033484495856547,0.42650967689943375,-0.8904820699669658,0.6236020888176571
29,Central Basin and Range,"Control, post-burn",,1375,,34870,2019-06-29,BLM_AIM,19063008085641862019-09-01,,,2301,71496,2018-07-21,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.5  Central Basin and Range,24,Humboldt Basin and Range Area,1.429761162,0.35750741074207293,1,491,53,42.6666666666667,34,6,25.3333333333333,5.33333333333333,10.31,0,0.02537729324534382,0.925,28,Post-burn control,0.7234181044875143,-0.30370616075504775,-0.5227091757923449,-0.0013997696026815715,0.2704100689324362,-1.0127081153900814,-0.8904820699669658,0.384038017629071
29,Central Basin and Range,"Treated, post-burn",Herbicide,94,2016-10-21,36166,2017-06-04,BLM_AIM,13050111463050792021-09-01,Herbicide/Weeds/Chemical,1,1898,59992,2012-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.5  Central Basin and Range,25,Owyhee High Plateau,0.11506461,-2.1622614822971182,1,588,57,4.66666666666667,64.6666666666667,6,61.3333333333333,0,0,1,0.09671259462307813,1,79,Post-burn herbicide,-1.1637516680927886,1.0644311868217478,-0.5227091757923449,1.676820990111615,-0.6033484495856547,-1.3272128936542804,0.2988350059065425,0.8631661600062432
29,Central Basin and Range,"Treated, post-burn",Herbicide,94,2018-04-20,37934,2018-05-24,BLM_AIM,20183213100103B1,Herbicide/Weeds/Chemical,1,1434,48755,2005-07-20,2,2,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.5  Central Basin and Range,24,Humboldt Basin and Range Area,79.84297103,4.380061843610448,1,475,51,19.8019801980198,72.2772277227723,9.9009900990099,63.3663366336634,0,7.24,1,0.01325814163994347,1,80,Post-burn herbicide,-0.4120962419113348,1.403962474328429,-0.26233544364500155,1.7715939996444383,-0.6033484495856547,-1.106357937821807,-1.0866580824821837,0.14447394644048492
29,Central Basin and Range,"Control, post-burn",,1375,,37958,2011-07-04,BLM_AIM,1104201147002482011-09-01,,2,1434,48755,2005-07-20,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.5  Central Basin and Range,24,Humboldt Basin and Range Area,1.209367218,0.19009726248662437,1,545,51,12.6666666666667,79.3333333333333,47.3333333333333,56,0,1.51,0,0.04674710778143891,0.925,18,Post-burn control,-0.7664527686021972,1.7187577443584723,2.2361069167739216,1.428195692376165,-0.6033484495856547,-1.281150603142259,-0.22838802772810549,0.14447394644048492
29,Central Basin and Range,"Control, post-burn",,1375,,38030,2019-06-16,BLM_AIM,19061708492676832019-09-01,,,1177,41767,2000-08-01,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.5  Central Basin and Range,24,Humboldt Basin and Range Area,0,0,1,619,52,0,84,34.6666666666667,71.3333333333333,0,72.03,0,0.044109608347480095,0.925,17,Post-burn control,-1.3955093594622994,1.9269525581201599,1.390663275503618,2.142993423365586,-0.6033484495856547,0.8700498782536,0.6789260301547771,0.26425598203477796
29,Central Basin and Range,"Control, post-burn",,1375,,38391,2012-06-11,BLM_AIM,12050211153888932012-09-01,,,541,25420,1985-07-11,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.5  Central Basin and Range,24,Humboldt Basin and Range Area,0.087829912,-2.43235315298917,1,536,55,6.66666666666667,78.6666666666667,26.6666666666667,64,3.33333333333333,17.450000000000003,0,0.021842134069523175,0.925,49,Post-burn control,-1.0644269432201412,1.6890156281068058,0.8566988704907917,1.801133638979342,-0.057249375511848125,-0.7949036423729737,-0.33873703476791556,0.6236020888176571
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1998-02-16,24173,2020-06-23,BLM_AIM,CO_CO-NWD-2020_WyoSage-821_V12020-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,34A,Cool Central Desertic Basins and Plateaus,0.399313715,-0.9180079178945124,1,499,64,31.3333333333333,53.3333333333333,3.33333333333333,40,18,24.53,1,8.622880352292408e-4,1,1,Prescribed burn,1.8294088076376014,-0.9285883953616411,-1.0552425184164682,-0.23089990017132006,-0.3083888606704751,1.7334407348825176,-0.33879166029447083,2.1011606744257163
30,Wyoming Basin,"Control, never burned",,6370,,24352,2021-08-25,BLM_AIM,CO_CO_Kremmling_Field_Office_LUP_2021_KFO2021-NR-009_V12021-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,48A,Southern Rocky Mountains,0.001394702,-6.57507450660051,1,660,59,1.33333333333333,72,22,48.6666666666667,16,0,0,0.02593725087920451,1,33,Control,-0.9976722651832659,0.17170362611657308,0.287176150575777,0.2711777728976588,-0.4249968383356466,-0.5736814562427086,1.4519642584048738,1.3909632479298135
30,Wyoming Basin,"Control, never burned",,6370,,24497,2022-08-24,BLM_AIM,CO_KFO_LUP_2021_KFO2021_085_V12022-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,48A,Southern Rocky Mountains,0,0,1,650,53,0,98,25.3333333333333,64,36.6666666666667,0,0,0.038161914596910075,1,35,Control,-1.123320312864193,1.7042532274612259,0.5268937700386755,1.1594690406350776,0.7799522642044607,-0.5736814562427086,1.3407371827092622,0.5387263361347302
30,Wyoming Basin,"Control, never burned",,6370,,24566,2018-07-01,BLM_AIM,18070215095850772018-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,48A,Southern Rocky Mountains,0.024929354,-3.691709294337561,1,444,61,12.6666666666667,52,19.3333333333333,26.6666666666667,13.3333333333333,0,0,0.047274351925358477,1,21,Control,0.07033614010462186,-1.0071806826100829,0.09540205500545389,-1.0033270895082058,-0.5804741418892105,-0.5736814562427086,-0.9505405766203339,1.6750422185281746
30,Wyoming Basin,"Control, never burned",,6370,,25657,2022-08-30,BLM_AIM,2022881100313B2,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,9.52e-8,-16.167285895149092,1,670,55,3.96039603960396,75.2475247524752,15.8415841584158,45.5445544554455,39.6039603960396,0,0,0.017880095507473135,1,13,Control,-0.7501082900495568,0.36312642476129464,-0.15570808498637753,0.0903074458895613,0.9512082049998423,-0.5736814562427086,1.5631913341004853,0.8228053067330913
30,Wyoming Basin,"Control, never burned",,6370,,25791,2022-07-06,BLM_AIM,CO_LSFO_LUP_2021_LSFO2021_NR_045_V12022-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,2.17636e-4,-8.432686615489898,1,654,54,11.3333333333333,70,28,39.3333333333333,16.6666666666667,1.41,0,0.026237009195092455,1,24,Control,-0.055311907576311964,0.05381519524390748,0.7186678656089986,-0.26952125963816637,-0.3861275124472542,-0.4410666054686944,1.385228012987507,0.6807658214339107
30,Wyoming Basin,"Control, never burned",,6370,,25911,2018-06-14,BLM_AIM,1806151303252292018-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,3.35146e-4,-8.000944300186028,1,607,54,3.33333333333333,74.6666666666667,10.6666666666667,59.3333333333333,38.6666666666667,2.85,0,0.026143014512206054,1,17,Control,-0.8092001936618746,0.3288882006134625,-0.5278637555980837,0.889119524367165,0.8965602418696322,-0.3056301621250203,0.862460757218133,0.6807658214339107
30,Wyoming Basin,"Control, never burned",,6370,,25929,2016-08-09,BLM_AIM,20165637100307B1,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,34A,Cool Central Desertic Basins and Plateaus,2.35e-6,-12.961095229808206,1,568,49,0.99009900990099,95.049504950495,37.6237623762376,47.5247524752475,37.6237623762376,1.2,0,0.0024125566478055043,1,9,Control,-1.030017307160534,1.53033861161937,1.410763487741491,0.2050243551970212,0.8357547617669983,-0.46081775345631354,0.4286751620052483,-0.029431605061992
30,Wyoming Basin,"Control, never burned",,6370,,25999,2018-07-12,BLM_AIM,18071314065362902018-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.002221298,-6.109663569274757,1,450,50,4,53.3333333333333,18.6666666666667,30,11.3333333333333,6.95,0,0.048201329302114494,1,36,Control,-0.7463761698214105,-0.9285883953616411,0.04745853111287847,-0.8102202921739857,-0.697082119554382,0.07998748906182956,-0.883804331202967,0.11260788023718854
30,Wyoming Basin,"Control, never burned",,6370,,26008,2023-08-08,BLM_AIM,UT_VFO_HAF_2022_GRSG_HAB-064_V12023-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,5.76e-8,-16.669743269244567,1,637,51,8,73.3333333333333,16,44.6666666666667,22.6666666666667,0,0,0.022194896601977463,1,14,Control,-0.36943202677862774,0.25029591336501483,-0.14431556445744465,0.039449616096592525,-0.03630357945173971,-0.5736814562427086,1.1961419843049674,0.2546473655363691
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1997-05-12,26063,2023-08-06,BLM_AIM,WY_RSFO_RC_2023_RSFO2023-RC-2-01_V12023-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,3.67e-5,-10.212733802903749,1,423,55,13.3333333333333,72,24,39.3333333333333,31.3333333333333,0,1,0.07469146996373985,1,2,Prescribed burn,0.1331601639450794,0.17170362611657308,0.43100672225351755,-0.26952125963816637,0.4689976570973329,-0.5736814562427086,-1.184117435581118,0.8228053067330913
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1997-05-12,26220,2023-08-05,BLM_AIM,WY_RSFO_RC_2023_RSFO2023-RC-1-04_V12023-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0,0,1,593,55,0,78.6666666666667,25.3333333333333,58,2.66666666666667,3.04,1,0.05475731428342269,1,3,Prescribed burn,-1.123320312864193,0.5646650623587937,0.5268937700386755,0.8118768054334782,-1.2023833561034563,-0.2877600758505078,0.7067428512442769,0.8228053067330913
30,Wyoming Basin,"Control, never burned",,6370,,26533,2023-07-23,BLM_AIM,WY_RSFO_RC_2023_RSFO2023-RC-2-04_V12023-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.018590721,-3.985092693708245,1,648,51,34,45.3333333333333,4,9.33333333333333,16.6666666666667,20.299999999999997,0,0.006023260494773837,1,28,Control,2.0807049029994595,-1.4001421188523036,-1.007298994523888,-2.007482435646162,-0.3861275124472542,1.3355961825604745,1.31849176757014,0.2546473655363691
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,2006-10-14,26563,2022-07-04,BLM_AIM,20225637102904B2,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,1.052322658,0.050999776415364816,1,428,52,35.6435643564356,63.3663366336634,15.8415841584158,27.7227722772277,25.7425742574257,7,1,0.04113522098501564,1,4,Prescribed burn,2.2355878924675294,-0.33720088735354564,-0.15570808498637753,-0.9421447378775644,0.14303410236993885,0.08469014334459601,-1.1285038977333122,0.39668685083554966
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,2006-10-14,26651,2018-07-02,BLM_AIM,20185637102920B1,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.396204394,-0.9258250544207792,1,429,53,21.7821782178218,59.4059405940594,3.96039603960396,25.7425742574257,44.5544554455446,12.84,1,0.026360749099769168,1,5,Prescribed burn,0.9293458126163086,-0.570643324725163,-1.0101471246561204,-1.056861647185024,1.2398418130819528,0.6339601635717187,-1.1173811901637511,0.5387263361347302
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,2006-10-14,26663,2018-07-02,BLM_AIM,20185637102920B2,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.012790672,-4.3590391237239245,1,424,53,22.7722772277228,59.4059405940594,3.96039603960396,39.6039603960396,22.7722772277228,0,1,0.03972326894473868,1,6,Prescribed burn,1.0226488183199685,-0.570643324725163,-1.0101471246561204,-0.2538432820328122,-0.030146062479321754,-0.5736814562427086,-1.172994728011557,0.5387263361347302
30,Wyoming Basin,"Control, never burned",,6370,,27185,2016-07-18,BLM_AIM,16071910013576552016-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,48A,Southern Rocky Mountains,0.006819411,-4.987982174492683,1,468,54,14.6666666666667,66,21.3333333333333,37.3333333333333,30,3.07,0,0.04693910908560483,1,21,Control,0.2588082116260132,-0.1819616665014237,0.23923262668319442,-0.3853853380386995,0.39125900532055385,-0.2849384832808479,-0.6835955949508664,0.6807658214339107
30,Wyoming Basin,"Control, never burned",,6370,,27251,2017-08-07,BLM_AIM,17080814572261332017-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,48A,Southern Rocky Mountains,0.277329765,-1.282547993498352,1,418,66,12,60.6666666666667,5.33333333333333,27.3333333333333,41.3333333333333,10.08,0,0.033838691752499074,1,8,Control,0.007512116264154944,-0.4963308154951967,-0.9114119467387277,-0.9647057300413652,1.0520375454231903,0.3743736471630101,-1.2397309734289237,2.385239645024077
30,Wyoming Basin,"Control, never burned",,6370,,27362,2022-08-04,BLM_AIM,WY_KFO_LUP_2022_KFO2022_005_V12022-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.060744941,-2.801071475949259,1,548,57,16.6666666666667,58.6666666666667,0.666666666666667,54.6666666666667,3.33333333333333,13.19,0,0.0261571354784735,1,17,Control,0.4472802831474046,-0.6142192463678623,-1.2470166139867886,0.6187700080992582,-1.1635140302150664,0.6668787435510839,0.20622101061402534,1.1068842773314524
30,Wyoming Basin,"Control, never burned",,6370,,27456,2016-08-10,BLM_AIM,20165637102901B1,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,2.64e-5,-10.542146547812004,1,659,55,4.95049504950495,85.1485148514851,24.7524752475248,45.5445544554455,39.6039603960396,0,0,0.02601733665083965,1,27,Control,-0.6568052843458978,0.9467325181903323,0.4851211947659381,0.0903074458895613,0.9512082049998423,-0.5736814562427086,1.4408415508353125,0.8228053067330913
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1987-06-15,27497,2020-08-21,BLM_AIM,2020567109802B2,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,34A,Cool Central Desertic Basins and Plateaus,0.507749228,-0.677767598956083,1,461,55,20.7920792079208,53.4653465346535,9.9009900990099,28.7128712871287,20.7920792079208,3.13,1,0.0011575808553443612,1,7,Prescribed burn,0.8360428069126483,-0.9208069807825834,-0.5829276048212476,-0.8847862832238346,-0.14559950571216596,-0.27929529814152815,-0.7614545479377944,0.8228053067330913
30,Wyoming Basin,"Control, never burned",,6370,,27531,2021-05-27,BLM_AIM,WY_WYAIM-RAFO-2021_RFO2021-NR-002_V12021-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,34A,Cool Central Desertic Basins and Plateaus,0.012558318,-4.377372044107245,1,444,38,16.6666666666667,63.3333333333333,3.33333333333333,28.6666666666667,44,6.95,0,8.62230266300882e-4,1,1,Control,0.4472802831474046,-0.33914624099831314,-1.0552425184164682,-0.8874630111076726,1.2075148489767542,0.07998748906182956,-0.9505405766203339,-1.591865943352978
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1999-09-22,27874,2018-07-29,BLM_AIM,18080207170353792018-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,48A,Southern Rocky Mountains,7.24281e-4,-7.230331119331281,2,656,52,2.66666666666667,79.3333333333333,22,65.3333333333333,12.6666666666667,0,1,0.033939667632689394,1,8,Prescribed burn,-0.8720242175023377,0.6039612059830116,0.287176150575777,1.2367117595687644,-0.6193434677775972,-0.5736814562427086,1.4074734281266292,0.39668685083554966
30,Wyoming Basin,"Control, never burned",,6370,,28154,2017-08-08,BLM_AIM,17080909140140992017-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.002891222,-5.846076028858083,1,466,40,16.6666666666667,76,32,49.3333333333333,34,3.28,0,0.07329366726178423,1,16,Control,0.4472802831474046,0.4074804878619043,1.0063290089644796,0.30979913236449935,0.6244749606508968,-0.26518733529322874,-0.7058410100899887,-1.307786972754617
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,2007-03-23,28167,2015-06-21,BLM_AIM,2015567100903B1,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,34A,Cool Central Desertic Basins and Plateaus,3.59297e-4,-7.931361213448264,1,483,54,19.8019801980198,80.1980198019802,14.8514851485149,61.3861386138614,16.8316831683168,0,1,0.0024173915555242014,1,9,Prescribed burn,0.7427398012089882,0.654929471475816,-0.2269113382921832,1.008042720349233,-0.37650639217785437,-0.5736814562427086,-0.5167549814074491,0.6807658214339107
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1999-08-31,29815,2022-08-20,BLM_AIM,WY_KFO_LUP_2022_KFO2022_006_V12022-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,3.91906e-4,-7.8444885428478175,2,438.5,53,27.3333333333333,52.6666666666667,15.3333333333333,22,23.3333333333333,0,1,0.03593632223093474,1,10,Prescribed burn,1.452464664594819,-0.967884538985859,-0.1922590883500272,-1.2736766057761184,0.002565746436646919,-0.5736814562427086,-1.0117154682529201,0.5387263361347302
30,Wyoming Basin,"Control, never burned",,6370,,29885,2019-09-23,BLM_AIM,20195623106615B2,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.049754646,-3.00065143280315,1,496,49,9.9009900990099,67.3267326732673,10.8910891089109,32.6732673267327,38.6138613861386,21.66,0,0.026832053696405782,1,20,Control,-0.1902902558276025,-0.10375844998193418,-0.5117243515154346,-0.6553524646089153,0.8934814833834205,1.4635083790517225,-0.3721597830031543,-0.029431605061992
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1999-08-31,29903,2015-08-22,BLM_AIM,20155623106606B3,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,7.33e-5,-9.520949949071667,2,680,45,18.4782608695652,72.8260869565217,2.17391304347826,26.0869565217391,55.4347826086956,0,1,0.006660055471727641,1,11,Prescribed burn,0.6179977392356167,0.22039667365093302,-1.1386225599687814,-1.0369108803489437,1.8742082864971883,-0.5736814562427086,1.6744184097960968,-0.5975895462587142
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,2007-09-12,30079,2019-08-06,BLM_AIM,19061121255025112019-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.10732988,-2.231848196536473,2,520,46,6,75.3333333333333,25.3333333333333,40.6666666666667,22.6666666666667,1.99,1,0.049496445753493205,1,12,Prescribed burn,-0.5579040983000191,0.36818434423768043,0.5268937700386755,-0.19227854070447375,-0.03630357945173971,-0.38651581578860345,-0.10521480133368676,-0.45555006095953365
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1999-08-31,30103,2023-07-24,BLM_AIM,WY_KFO_LUP_2022_KFO2022-034_V12023-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,4.43036e-4,-7.721859527112535,2,659,48,8.66666666666667,68.6666666666667,25.3333333333333,35.3333333333333,34.6666666666667,16.49,1,0.017871582845817593,1,13,Prescribed burn,-0.3066080029381637,-0.024777092004534294,0.5268937700386755,-0.5012494164392326,0.6633442865392892,0.9772539262136702,1.4408415508353125,-0.17147109036117256
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,2007-09-12,30110,2013-07-15,BLM_AIM,20125623020401R2,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.002202515,-6.118155389734452,2,504.5,47,20.7920792079208,67.3267326732673,17.8217821782178,11.8811881188119,47.5247524752475,0,1,0.022169667244367367,1,14,Prescribed burn,0.8360428069126483,-0.10375844998193418,-0.013301578374751951,-1.8598800123372305,1.4130219779312136,-0.5736814562427086,-0.2776167686618845,-0.3135105756603531
30,Wyoming Basin,"Control, never burned",,6370,,30117,2021-09-23,BLM_AIM,20215623103805B1,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.148342157,-1.9082338018599339,1,482,46,27.7227722772277,62.3762376237624,0.99009900990099,42.5742574257426,23.7623762376238,0,0,0.026196702603393362,1,24,Control,1.4891638468382593,-0.3955614966964501,-1.2237568845735567,-0.08176791807162237,0.02758065913710045,-0.5736814562427086,-0.5278776889770104,-0.45555006095953365
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,2007-09-12,30239,2017-08-16,BLM_AIM,17081708391558652017-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.066395657,-2.712123631265362,1,648,45,13.3333333333333,76.6666666666667,29.3333333333333,40,32.6666666666667,5.58,1,0.024317633367360227,1,15,Prescribed burn,0.1331601639450794,0.4467766314861281,0.8145549133941565,-0.23089990017132006,0.5467363088741177,-0.048865238285971495,1.31849176757014,-0.5975895462587142
30,Wyoming Basin,"Treated, never burned",Prescribed Burn,38,1999-08-31,30249,2017-06-13,BLM_AIM,17061408500544572017-09-01,Prescribed Burn,1,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,46,Northern and Central Rocky Mountain Foothills,0.007161522,-4.9390327507669465,1,447,49,8,76,21.3333333333333,60,42,7.84,1,0.07412522204167447,1,16,Prescribed burn,-0.36943202677862774,0.4074804878619043,0.23923262668319442,0.9277408838340113,1.0909068713115828,0.16369473529507256,-0.9171724539116505,-0.029431605061992
30,Wyoming Basin,"Control, never burned",,6370,,30251,2023-07-21,BLM_AIM,WY_RFO_LUP_2021_RFO2021-088_V22023-09-01,,,,,,,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.4  Wyoming Basin,43B,Central Rocky Mountains,0.133647663,-2.0125483225209098,1,426,50,11.3333333333333,75.3333333333333,8.66666666666667,67.3333333333333,20,23.33,0,0.07274089058105099,1,16,Control,-0.055311907576311964,0.36818434423768043,-0.6716943272758265,1.3525758379692976,-0.19178088300530363,1.6205770320961221,-1.1507493128724346,0.11260788023718854
